0	546.243	202.935	432.763	213.71	420.237	549.677	266.209	313.138	50.1054	272.876	383.786	208.044	231.858	329.215	102.123	263.091	389.446	279.196	214.861	221.376	22.1909	385.279	280.877	286.235	336.187	311.861	449.751	430.839	361.026	437.384	342.419	487.565	435.352	183.078	262.13	110.306	258.483	302.575	418.8	131.175	344.381	380.442	398.936	334.428	162.007	425.044	350.003	474.09	485.524	421.093	504.266	421.608	467.995	358.459	319.42	420.767	230.565	348.026	447.78	211.819	321.513	428.791	385.528	384.364	414.106	186.002	93.2458	194.899	494.395	441.705	32.6515	81.2795	119.181	308.018	426.799	225.977	419.66	453.46	461.047	610.954	89.5023	516.617	138.309	210.693	134.922	241.113	369.767	312.438	266.244	454.641	133.893	366.168	327.721	473.469	391.857	398.532	441.879	429.174	119.249	489.762	480.952	109.474	206.166	210.685	245.373	146.962	367.234	600.707	426.115	167.563	350.16	401.587	189.406	154.237	425.157	482.673	465.525	343.777	268.559	314.977	244.796	318.781	455.508	348.825	325.657	105.055	404.496	430.15	485.89	178.236	327.953	489.359	328.578	459.332	275.167	111.212	398.594	270.834	479.672	461.471	542.359	504.045	351.781	158.417	379.608	461.089	313.206	304.072	352.588
546.243	0	407.753	184.231	332.775	145.885	64.8439	280.566	314.468	520.212	432.403	169.06	339.288	413.426	426.886	452.895	299.946	291.963	276.154	351.998	351.327	536.41	298.234	347.162	314.291	378.315	375.392	190.998	221.86	350.157	423.426	346.98	86.6652	114.574	511.272	287.132	621.882	288.012	249.009	273.53	435.21	256.442	240.505	250.113	451.519	390.433	254.649	256.556	74.7196	163.146	130.087	198.62	421.814	392.811	389.111	332.329	246.408	354.504	260.042	154.544	410.374	312.936	197.134	268.892	202.3	389.45	369.089	606.876	368.977	52.5318	409.841	534.392	474.2	448.386	328.704	259.922	370.814	193.363	145.547	153.668	64.7549	529.346	30.0673	410.62	452.432	411.324	305.136	429.373	284.324	471.305	115.556	495.122	218.646	345.804	178.323	221.535	169.03	425.272	156.525	432.965	144.294	65.5181	550.615	412.814	336.118	399.625	405.582	267.259	55.0807	224.841	378.964	349.38	273.42	473.913	449.726	129.192	93.1622	165.936	237.259	444.799	253.427	399.268	279.19	189.85	267.514	412.109	460.082	326.507	254.023	60.8118	493.033	248.437	57.2647	323.133	403.873	354.768	527.374	172.055	389.279	340.052	90.2141	34.2722	143.817	378.688	506.413	364.534	150.416	311.98	403.493	194.206
202.935	407.753	0	360.025	145.294	264.105	392.097	156.925	117.112	155.997	87.5363	277.965	120.141	36.1643	386.602	109.362	111.978	190.211	211.349	204.528	215.186	208.398	185.356	81.1002	99.0885	134.814	109.735	382.091	377.254	158.109	241.187	139.52	331.925	315.19	104.203	185.753	232.039	154.7	217.135	390.662	77.4948	298.399	331.904	358.218	152.445	164.047	387.556	166.407	346.729	306.254	305.215	316.27	225.831	267.124	158.698	118.405	379.133	233.633	305.757	276.85	265.331	311.708	362.375	354.344	311.103	213.887	82.8905	220.887	194.442	356.009	243.343	174.945	182.731	86.2049	307.587	230.768	245.017	241.472	284.424	376.462	469.022	140.573	381.373	105.447	52.9553	129.489	152.117	422.467	130.014	105.845	348.295	93.9822	195.201	339.577	291.492	210.207	305.338	245.778	263.002	165.69	402.927	348.16	153.031	8.58075	125.654	292.022	91.3881	175.516	457.48	373.787	118.761	363.725	204.674	67.4752	239.949	278.561	372.208	387.085	281.649	343.699	251.691	291.16	282.823	387.605	161.025	130.894	99.4792	201.84	234.971	353.432	85.5006	160.434	356.36	128.37	259.726	74.3283	130.226	308.03	69.2481	276.753	339.389	393.724	328.141	381.178	99.2147	399.138	288.703	117.977	351.272	238.066
432.763	184.231	360.025	0	233.062	192.038	233.675	203.257	315.57	421.362	418.989	94.0695	251.715	381.121	244.956	358.951	252.47	337.648	159.059	218.406	213.112	417.505	341.52	333.347	296.536	394.823	380.316	22.8036	40.4015	379.567	478.105	367.116	200.617	104.178	459.571	182.182	528.163	206.325	144.481	91.1432	353.36	92.0968	62.6424	66.1205	461.984	271.323	72.9997	272.405	125.118	273.748	96.8011	316.093	470.524	464.352	415.151	339.439	63.5635	208.324	91.4816	235.764	253.682	139.489	13.1068	85.4584	50.3524	439.443	291.253	511.235	238.264	158.02	468.282	430.737	352.548	364.376	156.55	327.799	219.801	254.705	231.017	34.4636	236.551	444.414	160.303	315.766	412.58	306.148	213.801	245.242	277.477	453.282	73.4117	425.71	236.399	166.552	279.637	264.118	61.5569	481.419	219.374	313.54	60.2183	139.936	470.896	367.659	246.587	234.336	317.096	297.998	231.564	42.1288	281.126	166.735	326.261	425.655	304.335	167.716	91.0797	33.1396	89.132	270.633	119.173	234.2	118.864	27.8693	284.998	422.255	372.023	378.55	324.111	140.726	440.312	239.856	143.219	334.814	470.218	338.738	449.804	57.0416	374.398	424.678	109.986	206.074	268.839	195.388	446.048	180.303	243.104	312.704	225.041	131.089
213.71	332.775	145.294	233.062	0	214.271	340.154	56.0641	172.776	192.383	225.508	171.093	25.4637	176.504	249.368	127.115	86.1768	240.617	74.2247	66.3956	76.1048	203.708	239.616	163.175	139.685	239.693	215.947	253.234	242.255	244.846	347.714	225.468	278.722	221.742	233.128	51.3802	298.303	47.64	91.7041	248.656	120.559	158.097	193.679	218.451	284.993	63.2671	247.678	177.257	260.379	291.949	207.677	319.716	334.576	357.723	265.546	192.761	240.199	94.3614	164.7	249.338	141.343	166.419	232.354	212.152	182.726	312.137	63.9102	281.934	65.7566	281.221	344.515	204.432	142.817	131.327	162.612	263.66	109.699	230.009	253.265	256.622	397.524	211.696	303.045	83.4243	196.871	78.9729	28.3482	282.418	148.254	250.361	243.112	193.999	175.96	195.063	283.466	209.35	189.225	352.12	228.531	102.173	285.064	267.377	237.87	153.848	20.2467	159.711	84.0459	203.952	387.436	238.222	48.9126	218.958	243.978	203.037	144.417	215.079	270.707	263.935	146.484	216.432	115.356	158.863	139.474	259.014	182.6	252.771	139.174	272.328	264.631	272.278	214.319	141.758	275.762	195.996	355.762	163.712	216.764	190.15	189.232	345.033	247.878	330.397	306.453	237.91	216.529	254.4	262.943	170.965	213.226	138.882
420.237	145.885	264.105	192.038	214.271	0	130.55	158.224	169.028	388.237	286.908	108.753	213.287	267.866	383.86	321.476	161.207	158.578	181.263	253.86	257.07	413.713	163.946	201.277	168.73	236.921	231.451	211.997	229.989	211.987	298.596	205.795	68.6773	92.0583	366.725	180.547	485.49	166.632	154.073	273.943	299.799	209.898	216.279	239.06	309.951	277.048	258.979	111.605	101.012	91.3297	95.557	130.889	293.798	277.846	250.803	187.947	248.387	266.765	217.14	47.006	326.166	264.066	202.901	250.977	171.038	261.378	235.867	471.44	266.25	97.016	286.871	404.043	356.086	313.21	275.062	138.938	285.365	64.148	45.7891	183.433	205.183	391.936	122.733	281.959	307.145	287.813	186.105	399.965	138.503	325.711	133.036	354.093	72.8614	302.871	91.8121	82.6261	136.159	301.293	27.5605	316.135	197.783	95.5343	411.177	268.653	211.505	326.732	274.367	126.416	193.536	229.949	254.207	316.299	143.055	329.313	350.932	25.872	142.88	199.172	182.671	381.285	180.011	326.126	221.3	214.946	123.201	269.836	325.953	197.765	134.514	100.325	348.816	103.714	102.253	179.342	285.637	208.884	387.799	141.437	243.478	234.161	103.133	129.619	97.7027	345.813	363.261	343.225	58.1655	166.474	352.314	98.6864
549.677	64.8439	392.097	233.675	340.154	130.55	0	284.836	287.81	518.645	403.987	194.248	341.869	392.186	468.523	451.738	291.73	251.566	294.518	370.591	371.749	542.276	258.206	323.306	294.268	342.502	343.528	244.363	273.331	311.569	374.376	311.619	62.1754	143.446	492.946	300.24	615.923	292.997	266.369	324.756	430.348	292.914	283.548	297.46	414.723	401.484	306.324	230.218	109.884	111.546	158.319	140.785	374.487	340.005	349.761	302.281	297.198	377.94	297.895	118.802	436.228	350.486	246.779	314.919	240.979	342.775	366.203	601.956	385.557	76.6805	360.12	534.272	482.941	443.759	364.992	214.318	395.54	158.289	110.174	207.004	90.1368	522.309	75.7128	411.623	432.086	416.118	311.814	475.297	263.203	442.963	160.605	483.519	197.011	386.123	128.541	189.596	204.252	375.767	129.336	442.283	202.823	95.4403	541.086	396.018	339.627	430.053	404.503	234.266	78.5154	275.64	382.699	392.922	231.972	455.64	469.209	125.093	145.304	220.987	270.032	479.475	279.932	429.591	312.541	244.183	239.333	376.856	456.476	281.88	208.122	93.6282	475.641	232.243	90.8148	292.155	352.16	331.18	517.705	208.385	363.323	285.287	126.297	31.2607	88.6568	422.827	491.249	411.864	109.951	285.653	442.056	208.057
266.209	280.566	156.925	203.257	56.0641	158.224	284.836	0	142.603	240.07	222.916	126.669	58.7552	180.256	275.938	172.926	57.2578	200.24	62.7531	106.687	113.393	257.707	200.458	145.086	112.824	218.492	197.786	225.209	220.907	216.07	320.99	198.268	223.146	172.835	256.767	41.1442	343.606	8.47013	60.7302	238.699	158.567	146.479	177.419	204.437	274.935	119.114	233.485	131.814	209.984	236.898	159.951	266.219	309.335	324.29	243.113	165.649	224.482	128.557	154.461	193.747	184.286	173.827	205.45	203.275	154.179	283.44	92.4923	327.979	113.908	228.429	315.64	253.878	198.273	171.137	175.593	217.227	146.782	176.42	197.444	221.332	345.145	253.08	251.237	130.145	209.689	131.64	28.1704	304.161	110.257	254.124	199.293	226.555	123.505	209.004	229.149	158.407	150.671	325.158	172.739	157.995	248.667	215.675	276.976	164.708	55.5952	195.49	126.037	160.475	334.727	217.622	98.649	230.694	200.264	222.437	197.204	159.771	225.654	231.106	126.477	253.321	98.3051	194.708	136.471	230.748	139.561	238.326	181.632	235.932	217.397	220.731	237.489	92.9859	224.132	165.983	324.439	148.278	254.495	152.823	180.703	304.696	198.814	276.227	250.769	254.486	244.561	265.21	207.335	140.209	240.092	89.6762
313.138	314.468	117.112	315.57	172.776	169.028	287.81	142.603	0	269.39	117.938	222.461	152.325	106.742	417.092	212.454	88.3332	76.7854	204.614	238.465	247.431	314.778	73.3567	37.3478	33.3311	79.7177	65.5946	338.336	343.365	73.5591	178.404	55.8032	231.588	242.499	208.504	183.629	348.996	146.896	194.62	371.336	182.018	282.304	307.893	335.244	147.377	223.673	362.739	58.1193	265.235	192.638	237.179	199.499	166.797	184.96	102.28	24.2051	352.734	264.835	290.636	169.226	314.053	315.911	321.891	338.025	273.748	141.12	142.057	337.999	238.121	265.949	173.453	287.937	274.847	194.022	318.184	114.311	281.529	130.757	177.681	321.947	371.149	257.605	291.712	188.881	146.643	207.347	158.874	446.491	38.1082	156.847	281.762	210.592	96.2805	351.578	176.921	98.8626	254.502	182.594	159.856	245.203	344.19	262.653	269.601	117.987	155.388	331.57	175.512	58.974	359.249	341.16	180.152	373.027	88.6197	172.086	309.094	189.654	300.272	335.564	258.11	388.837	234.905	330.738	276.754	343.057	48.5177	107.12	208.183	100.892	118.204	267.721	192.723	76.5448	270.031	23.5408	183.446	45.1392	247.081	258.685	75.5608	176.057	262.445	294.746	215.679	397.089	211.178	407.243	179.517	2.87329	380.986	184.532
50.1054	520.212	155.997	421.362	192.383	388.237	518.645	240.07	269.39	0	223.004	363.202	181.39	183.168	347.817	67.3324	227.946	344.878	263.479	208.819	217.106	63.9038	340.388	235.661	244.455	287.669	263.732	439.949	424.098	313.552	387.693	295.344	456.504	412.439	134.711	243.275	106.803	233.055	283.918	418.073	90.1379	337.051	373.657	394.596	284.328	152.157	422.144	310.09	450.032	448.007	398.948	464.173	371.9	419.049	309.447	273.849	416.743	229.641	341.746	412.291	223.819	322.398	418.851	383.189	371.639	365.069	152.461	89.9344	189.411	467.837	392.272	19.0102	89.321	76.9605	310.751	383.636	229.131	381.944	418.532	447.309	584.559	44.6432	491.114	110.108	160.696	115.321	217.69	388.233	272.255	216.234	435.452	84.0299	329.67	334.417	435.085	352.93	381.358	392.172	394.741	114.678	475.964	455.634	70.7566	158.485	185.032	257.616	114.725	325.223	573.893	419.576	143.647	358.055	358.003	139.326	171.066	395.597	462.931	453.378	332.457	289.837	302.21	256.925	312.93	445.761	307.778	276.082	63.1791	357.811	387.314	460.721	128.651	291.557	464.099	283.409	410.09	229.515	65.4163	382.056	222.683	432.419	438.53	513.649	467.618	363.791	109.599	389.868	425.327	269.702	319.163	329.062
