0	154.899	217.4	134.065	352.384	236.87	260.311	295.577	110.14	257.11	52.2347	142.732	297.037	419.513	365.666	201.091	41.6368	310.032	314.017	111.256	275.711	292.386	293.7	380.702	273.238	291.6	369.031	211.53	182.241	243.674	369.75	30.2345	400.129	157.361	138.068	398.013	278.51	211.022	200.042	215.481	287.227	179.364	68.6753	187.324	389.551	81.7477	251.686	118.194	64.9126	414.289	199.914	136.901	294.562	287.548	97.2086	295.773	78.918	227.379	87.3627	167.214	300.322	334.43	145.722	135.157	200.792	105.883	153.33	141.617	299.919	348.676	333.407	416.946	354.1	197.973	390.849	255.755	256.489	68.9212	177.508	347.804	297.61	154.704	189.175	305.879	291.494	364.508	31.3358	326.361	397.064	182.967	335.875	266.316	257.789	400.341	109.303	91.4071	324.873	84.2402	255.906	168.404	86.5254	55.1596	454.852	59.31	300.789	123.478	356.919	373.953	390.022	347.715	372.107	165.866	257.825	151.265	176.989	289.345	169.282	317.331	147.377	173.25	388.757	415.546	441.81	382.23	283.31	354.529	397.874	214.407	254.782	76.1808	198.544	330.234	181.763	261.174	191.855	224.464	200.488	387.673	224.066	380.743	119.126	424.591	224.822	430.595	198.839	161.677	95.9858	156.757	340.704	384.538	356.622	290.963	88.9543	139.103	96.5306	168.234	121.034	221.312	394.227	384.813	357.355	38.3757	347.669	342.613	130.166	320.169	193.326	274.805	168.252	260.024	70.2069	362.289	205.891	150.914	92.2934	423.559	134.751	85.7343	429.69	146.792	265.192	106.131	210.297	185.495	195.858	214.492	283.825	416.384	129.288	356.462	166.144	183.149	249.836	333.449	329.764	264.374	211.005	92.7618	113.624	394.976	449.715	300.497	352.163	337.753	103.269	202.1	93.6712	320.293	260.451	380.24	119.335	357.99	396.531	325.747	159.157	163.429	246.056	414.684	237.869	221.242	120.439	116.746	164.886	201.295	114.006	469.343	368.494	438.894	279.566	327.48	84.5078	328.367	207.064	69.3009	37.1352	127.754	213.119	189.306	399.448	301.21	167.796	241.42	189.522	212.092	384.744	412.184	183.522	245.958	156.87	387.815	315.216	314.733	34.9313	328.286	356.107	323.634	172.716	126.086	68.9522	351.18	428.171	264.791	169.033	423.612	234.333	78.3228	221.294	54.1769	85.5494	403.321	163.899	55.1818	102.867	81.6206	286.833	174.973	290.209	125.758	79.1584	298.305	232.53	392.894	127.016	271.25	84.4984	291.241	55.3854	299.33	309.019	159.624	256.724	181.245	83.0587	296.233	301.175	352.608	335.241	275.166	483.919	369.707
154.899	0	371.989	258.857	457.92	374.465	376.132	375.115	214.748	295.621	151.977	24.671	402.447	390.097	486.129	189.337	168.261	343.039	427.015	261.371	233.052	179.011	379.746	386.751	195.776	217.161	480.958	363.392	321.159	135.711	479.678	161.838	347.395	200.927	47.035	471.924	275.819	57.1597	351.344	168.92	134.333	39.9275	221.276	36.0185	495.814	176.239	127.318	251.077	219.531	513.494	354.369	74.5604	399.162	383.606	166.741	425.847	82.9439	358.083	80.1078	58.6634	421.962	396.724	18.4812	226.319	338.878	150.688	65.8503	193.89	207.228	375.767	275.293	514.801	460.495	77.951	452.047	376.325	103.784	207.381	93.264	343.174	231.356	154.447	59.4016	383.495	386.094	318.721	158.881	242.126	410.004	189.743	448.97	120.776	318.896	429.58	210.19	242.149	263.387	96.3789	402.214	174.792	201.32	102.948	429.38	199.514	225.55	60.562	480.475	321.426	397.017	262.655	470.891	315.545	112.074	89.8526	331.65	266.833	22.2099	245.038	25.853	322.883	506.402	528.281	550.614	468.516	219.595	391.473	431.789	85.4934	382.721	229.671	221.733	246.3	213.832	404.079	53.8619	339.423	45.8651	450.724	87.6497	374.9	152.225	521.64	370.56	528.929	340.029	306.793	250.442	20.4873	373.438	503.825	472.435	176.582	77.6591	264.832	247.924	72.5387	263.008	247.018	336.568	356.423	447.673	117.489	367.527	310.128	283.148	450.269	329.56	325.885	179.921	290.301	202.275	287.427	231.608	248.623	90.5189	422.192	83.0671	227.844	535.316	248.603	278.199	255.193	159.051	339.693	312.163	130.351	393.599	434.691	178.331	299.735	290.181	327.837	224.365	314.852	268.717	109.581	354.54	243.463	56.4998	343.143	410.169	334.006	296.812	352.306	212.639	258.737	64.9892	355.328	134.476	332.45	221.564	289.684	491.843	438.844	311.036	217.224	392.116	368.158	161.222	357.872	273.612	239.519	298.962	46.5248	234.043	435.365	396.766	412.48	220.568	266.354	139.561	364.035	62.6449	223.85	117.798	135.485	367.172	208.9	454.123	264.581	278.7	112.656	215.293	339.848	370.196	435.416	338.277	315.481	58.4704	342.046	448.847	217.374	182.056	241.479	379.498	286.417	199.017	110.63	223.602	378.248	426.282	190.848	36.8428	431.323	124.282	219.956	214.294	136.189	204.677	461.577	252.08	201.622	54.0124	183.803	161.832	149.748	397.882	215.106	214.135	264.11	80.408	352.128	70.0187	369.205	239.384	233.516	102.008	263.905	338.796	54.2187	300.518	75.2327	99.9617	350.705	380.569	469.64	404.262	405.702	444.008	467.432
217.4	371.989	0	162.387	273.724	119.982	195.234	288.984	204.041	328.513	238.518	359.968	238.626	525.457	248.1	348.22	209.56	368.313	231.09	128.308	422.877	485.4	276.115	453.616	446.552	459.552	271.216	38.5774	111.418	439.348	276.334	212.849	532.642	279.609	349.257	368.492	388.478	427.333	78.6747	382.438	502.338	396.203	156.227	403.187	299.309	224.657	454.303	151.866	154.203	333.312	42.03	340.051	239.026	253.235	247.326	173.612	292.054	141.588	298.348	381.032	200.699	342.351	363.097	219.668	145.316	269.141	365.309	267.046	479.135	403.022	481.306	338.146	273.024	404.651	384.395	180.904	471.782	173.839	375.351	440.648	458.474	316.322	404.521	298.495	258.359	496.006	216.205	496.049	457.923	323.545	245.024	477.874	298.02	439.053	209.466	141.673	477.069	288.423	88.6466	317.203	212.176	269.732	551.168	178.885	467.745	337.486	233.622	510.189	459.771	515.247	302.225	73.7545	469.745	348.377	50.9742	415.403	385.014	479.369	362.109	69.3696	272.674	305.292	335.337	334.313	445.049	393.993	430.673	422.267	159.35	142.57	315.706	499.173	299.529	107.604	404.35	184.412	417.734	379.014	433.823	467.636	280.251	345.81	80.6416	348.017	133.256	121.052	124.961	374.051	389.823	265.415	252.956	484.703	304.084	181.803	126.616	372.488	147.425	324.239	532.225	495.513	308.7	254.519	411.569	465.536	102.01	189.138	151.101	321.836	312.829	340.33	193.707	519.79	316.586	209.427	302.554	496.893	334.862	166.711	332.217	202.826	363.232	135.455	381.884	33.2234	175.494	403.441	221.376	466.34	268.154	499.29	156.968	118.655	390.117	444.572	480.751	481.567	124.42	140.696	329.394	527.373	562.08	361.37	494.477	410.881	199.142	279.108	308.797	372.549	463.082	511.032	205.473	510.604	327.471	238.308	68.5684	270.242	85.3725	539.053	417.667	154.35	108.969	172.506	157.979	418.486	178.45	573.129	416.064	538.592	438.577	478.927	270.979	377.232	423.808	148.173	254.305	300.795	12.5006	314.972	401.24	437.077	185.646	446.873	309.068	147.633	480.619	456.476	44.088	279.388	370.33	515.464	174.853	495.202	191.145	499.614	413.273	455.002	301.653	314.065	148.467	404.873	501.31	437.373	382.347	485.758	432.256	161.285	356.021	252.205	192.26	398.559	225.113	180.186	318.905	215.96	486.899	343.271	229.687	222.671	171.819	432.704	447.835	514.816	332.609	240.832	133.156	446.824	270.458	434.575	371.81	368.63	321.512	386.036	285.75	329.729	292.54	247.09	331.942	160.662	592.382	302.671
134.065	258.857	162.387	0	218.572	116.862	126.287	173.578	48.5998	174.706	182.985	256.075	163.676	368.051	233.115	187.357	98.1436	221.504	179.975	150.406	260.778	333.799	168.006	304.415	288.278	299.716	235.029	134.212	67.4653	290.999	235.686	108.678	370.969	118.108	222.663	273.661	227.857	306.351	197.753	224.444	374.031	293.003	128.922	282.013	255.563	83.4878	310.45	20.8343	115.29	280.994	173.47	204.984	161.401	157.292	99.6957	167.519	177.087	99.2816	178.767	289.469	167.7	220.44	256.816	57.6412	238.705	121.507	278.741	106.922	321.852	259.421	318.979	283.869	220.198	267.447	273.731	122.426	345.184	65.6474	232.316	284.844	297.409	160.783	307.354	184.271	161.695	334.198	110.068	335.997	313.497	162.566	201.878	343.258	154.8	304.077	54.2392	141.006	314.953	162.911	152.547	158.052	195.349	162.385	396.596	75.1467	307.571	247.984	225.408	348.109	311.908	354.562	239.236	88.6334	336.058	207.259	153.745	253.414	264.7	318.222	240.944	93.4815	255.595	281.705	307.762	252.946	284.309	256.908	298.411	285.322	124.741	89.4738	153.33	338.932	137.188	149.663	275.184	90.4622	302.964	269.63	298.633	314.183	129.298	291.608	122.186	297.344	230.296	194.162	119.542	268.422	247.976	251.754	222.982	333.526	214.325	215.984	75.0986	235.191	178.109	163.01	370.128	336.654	227.177	154.72	264.368	304.345	144.464	192.062	236.893	177.188	153.051	184.439	170.805	357.83	154.456	48.2862	222.632	348.67	197.698	161.847	295.67	41.3556	204.007	152.143	225.278	132.454	61.9891	252.926	149.935	326.886	111.228	336.922	32.6015	209.892	227.878	284.825	318.549	363.234	233.52	141.558	235.518	365.68	403.744	213.172	332.111	260.236	47.6987	120.455	195.019	228.501	318.87	349.386	46.3318	348.372	264.182	191.729	96.0786	107.891	142.654	378.383	262.392	257.439	138.823	19.3834	220.564	303.1	24.8999	416.893	276.007	382.914	277.519	316.757	217.681	234.922	319.738	99.3382	158.279	151.708	151.742	152.762	285.826	274.736	39.246	306.002	146.704	81.4927	324.916	319.356	156.008	137.988	280.207	354.179	190.016	337.983	99.8559	339.855	268.872	292.943	140.011	171.025	100.677	261.63	353.261	279.131	256.33	341.586	285.75	59.5327	193.791	187.945	54.6999	287.294	65.3191	145.107	206.281	75.3456	339.754	187.788	156.535	62.3455	55.0777	270.391	322.368	354.271	200.936	140.865	105.163	285.23	163.965	272.244	223.371	237.022	169.554	248.171	159.416	192.266	178.833	219.157	216.808	147.157	435.248	237.099
352.384	457.92	273.724	218.572	0	155.355	94.1946	104.437	249.366	210.121	401.482	461.097	56.0649	366.537	61.7904	311.822	314.397	207.316	43.6474	346.303	350.95	469.72	90.9159	274.374	405.681	405.969	31.1337	236.626	191.867	441.061	25.56	325.586	406.715	263.509	414.409	109.203	281.967	494.985	347.851	355.865	549.332	495.972	339.366	472.569	37.971	287.711	467.642	236.332	327.014	63.7511	311.221	390.151	59.0665	76.3971	291.999	103.318	382.965	142.587	381.595	498.468	73.0947	133.952	460.438	232.574	409.753	307.269	490.184	266.375	438.778	220.27	390.652	67.5361	3.75085	441.099	141.43	103.206	524.762	284.217	401.794	289.951	394.154	317.946	512.815	103.326	75.3308	377.968	326.461	434.994	263.528	294.26	30.1018	512.581	166.206	225.884	252.657	344.405	393.986	363.68	189.29	302.345	409.238	373.519	375.149	293.716	410.104	459.852	72.1101	394.92	274.959	445.842	28.9554	236.457	507.37	383.954	305.302	317.593	457.618	410.581	435.484	233.034	64.0418	73.0604	92.7039	68.5086	386.436	197.479	213.675	457.196	117.483	300.372	263.466	436.077	260.853	169.116	458.248	128.177	497.286	135.541	471.549	300.702	307.011	75.4795	193.756	79.9923	398.402	372.733	319.943	471.591	206.624	67.1195	39.6959	470.707	427.877	415.455	280.094	413.019	374.952	248.21	414.024	350.092	50.9645	369.138	236.706	345.003	329.097	98.5075	412.511	177.825	295.846	224.569	384.483	433.3	255.833	210.888	438.327	306.269	381.45	369.774	78.0048	212.282	255.188	350.695	362.38	267.651	156.597	403.536	68.6517	257.754	280.934	396.234	187.436	379.871	322.723	315.683	394.794	550.19	393.59	344.476	446.475	402.524	403.387	207.615	392.003	247.501	254.065	211.48	399.65	201.758	474.363	388.024	241.007	418.937	53.7524	35.4253	251.633	245.915	189.657	400.666	397.108	423.05	328.262	235.677	407.585	496.914	238.802	401.849	220.222	369.146	378.06	394.184	436.251	199.826	520.565	311.11	373.468	326.754	262.222	273.571	161.384	343.975	185.753	469.205	264.812	149.383	320.798	244.441	302.24	158.148	490.246	387.059	115.119	452.94	318.418	440.373	229.692	349.359	274.395	351.679	312.398	220.571	309.431	398.296	444.771	285.458	440.669	277.243	299.046	406.426	268.819	153.279	205.857	359.445	410.461	282.263	486.542	337.764	62.2239	243.935	273.643	339.229	505.092	378.926	390.52	89.1438	310.931	378.361	375.295	341.554	214.492	421.742	200.238	423.389	360.085	162.314	101.506	43.6227	115.952	113.149	423.393	30.4964
236.87	374.465	119.982	116.862	155.355	0	76.8669	175.077	164.667	236.245	277.857	369.98	118.922	431.328	140.756	289.527	208.622	266.647	112.029	199.531	355.121	444.32	160.676	351.12	392.789	401.167	157.147	81.9166	54.6673	403.904	161.195	217.436	449.756	221.969	339.424	248.713	305.508	423.043	192.509	330.843	490.799	407.224	202.881	398.647	184.149	200.27	424.933	123.556	192.943	216.974	156.006	321.762	119.535	136.035	216.075	63.8386	291.898	29.104	294.427	400.97	83.4656	228.252	371.216	165.196	254.813	237.46	388.692	214.954	427.167	297.536	409.324	221.484	155.029	383.734	266.339	62.0459	462.034	170.461	347.776	346.029	395.681	271.786	420.462	183.697	141.035	414.606	219.65	436.279	351.503	265.496	127.951	459.551	197.867	327.57	170.106	201.887	407.787	279.18	49.909	265.004	272.722	275.048	452.395	179.582	408.099	358.129	128.549	430.307	355.953	452.896	183.347	86.407	452.489	323.365	150.244	337.348	381.199	415.78	357.398	81.3895	165.737	197.04	226.547	214.36	383.867	284.756	318.139	401.551	39.3755	168.333	246.816	438.709	234.413	37.0174	392.035	77.358	419.096	260.805	415.03	369.183	244.027	229.321	39.3662	232.384	243.333	219.392	177.543	382.84	283.589	159.639	139.995	444.334	323.654	267.357	145.988	351.646	227.133	246.727	452.058	404.774	188.72	264.895	308.56	381.995	179.029	86.4123	258.01	220.985	259.155	250.147	248.836	450.937	244.271	145.682	329.057	392.568	314.367	228.953	220.181	141.586	277.771	204.956	333.372	112.417	84.2806	365.238	101.824	356.608	223.038	423.428	89.1145	225.15	321.998	357.196	410.53	479.894	238.24	201.643	346.606	444.693	468.996	261.238	418.637	311.039	164.52	198.622	309.938	268.525	433.162	428.44	160.507	439.433	208.981	120.24	100.9	207.219	43.968	452.068	371.039	267.742	179.931	135.759	255.287	419.302	141.665	476.304	307.871	441.526	376.274	409.09	313.699	271.782	434.383	178.713	267.414	266.592	107.986	250.621	283.899	362.016	112.163	421.355	242.761	46.08	384.783	345.691	146.961	179.636	391.172	431.145	78.8676	443.128	202.326	440.725	308.032	376.256	241.92	287.163	179.801	299.077	396.753	383.876	373.146	378.57	399.521	159.237	289.359	286.867	169.899	280.418	154.819	226.193	321.171	191.968	452.701	298.004	110.047	173.615	161.994	357.263	439.229	427.912	317.798	125.564	173.067	381.782	276.455	359.408	271.407	353.862	227.535	364.477	275.739	223.421	177.881	134.508	216.084	45.3464	496.682	183.492
260.311	376.132	195.234	126.287	94.1946	76.8669	0	99.7602	162.396	177.044	308.404	376.689	44.9567	365.224	110.009	254.116	223.823	198.41	53.7128	253.319	309.268	413.898	84.5639	280.735	355.461	360.267	108.744	156.681	99.7579	378.867	109.521	234.669	390.695	194.089	335.171	173.878	250.337	418.001	263.511	298.043	478.556	412.711	245.182	394.543	130.021	201.351	403.169	142.992	232.822	157.825	228.328	313.072	44.5794	59.263	209.559	66.4489	297.578	54.2184	297.456	412.338	47.5964	152.284	376.661	150.429	322.078	227.584	402.773	192.586	389.847	225.958	358.61	161.331	95.3283	369.519	189.591	14.9481	451.918	191.601	331.012	280.989	351.863	248.604	428.471	107.712	64.2158	357.232	235.854	393.283	278.741	232.532	75.5971	443.88	133.979	252.296	166.48	250.623	359.007	280.118	123.671	236.639	315.05	285.758	383.22	201.182	366.074	372.127	105.31	373.635	284.691	407.672	118.282	146.383	437.775	309.965	218.939	284.605	378.44	370.746	355.383	144.036	130.753	155.556	181.503	142.414	341.623	210.981	242.437	386.614	39.7578	206.186	206.82	395.165	198.818	105.702	383.148	36.9337	417.883	184.103	400.779	301.147	230	169.246	115.529	174.129	311.185	282.87	226.259	388.091	211.728	127.777	97.3142	414.396	339.159	322.504	185.933	339.25	282.098	199.503	394.768	341.265	115.994	279.759	238.457	323.894	237.416	85.6067	323.88	155.095	230.208	191.911	290.298	401.32	201.649	127.984	348.387	320.663	304.725	275.743	169.877	127.551	221.936	257.436	302.668	182.618	65.3441	340.111	27.7702	282.032	205.032	369.659	94.2755	291.882	277.398	297.01	361.014	474.418	308.137	250.735	359.169	385.859	403.104	194.347	364.998	243.075	165.919	153.72	314.951	198.489	410.707	369.967	154.906	388.506	144.235	65.4426	161.506	176.879	119.749	390.274	339.693	336.854	235.885	144.36	316.617	417.728	148.183	408.073	234.479	373.478	333.52	359.884	343.508	200.66	438.425	216.928	283.688	251.53	182.92	213.996	207.04	310.575	97.7453	402.333	205.298	56.1277	318.224	270.659	216.895	117.644	403.563	371.461	92.9853	405.226	225.883	398.208	236.463	321.708	209.932	275.332	218.214	227.274	324.683	347.095	367.292	305.179	376.532	183.933	247.79	314.04	178.793	203.701	128.171	265.301	326.054	194.894	426.659	272.054	36.0554	161.393	181.188	305.711	430.709	366.56	311.744	50.3369	216.848	336.858	287.455	307.979	203.997	345.42	167.375	350.851	276.506	152.817	102.038	93.9648	139.466	55.6532	428.944	117.149
295.577	375.115	288.984	173.578	104.437	175.077	99.7602	0	185.511	106.015	347.588	382.112	72.3544	272.326	159.893	212.685	254.316	106.897	103.229	321.874	246.779	367.812	16.6371	183.977	302.636	302.079	135.191	250.684	182.087	341.968	129.994	265.94	306.168	174.51	329.326	102.462	177.556	405.874	350.392	255.885	454.27	414.541	302.441	384.91	136.635	219.188	369.442	194.344	288.737	143.816	317.665	303.235	69.1722	43.0933	216.323	157.989	307.777	148.679	304.324	421.705	127.294	53.435	380.469	161.936	402.937	226.723	416.064	181.475	335.289	128.558	286.47	143.901	108.088	347.962	100.748	114.562	431.516	233.821	308.745	191.087	289.914	226.089	432.758	10.6978	39.4819	275.788	265.789	330.644	179.798	197.869	115.593	416.445	63.473	152.635	186.835	314.123	289.608	286.126	223.21	208.302	367.319	303.352	286.859	242.244	305.991	387.037	164.88	292.694	186.995	341.408	104.243	229.41	411.887	294.083	304.557	213.194	371.527	306.174	350.961	229.203	167.876	175.707	189.327	93.4532	282.497	111.613	143.062	363.04	139.506	263.051	165.371	331.687	166.172	205.46	367.871	105.035	410.774	96.3397	377.334	206.84	223.163	149.842	212.09	157.771	393.035	360.405	291.686	390.969	114.215	169.87	138.066	368.952	358.11	389.016	247.472	322.266	350.265	147.07	312.476	251.959	74.7044	302.987	142.667	242.506	311.66	168.995	402.971	73.4008	202.016	120.266	343.156	329.222	156.793	144.663	371.403	222.199	294.393	335.422	171.08	149.011	150.778	324.367	263.161	271.226	121.62	305.567	82.7267	182.277	197.348	292.828	151.793	372.882	219.255	213.601	290.483	459.204	392.64	314.597	373.1	301.731	310.033	105.552	288.502	150.122	192.315	117.548	322.723	103.927	375.664	286.689	176.322	315.007	120.102	109.632	243.454	157.901	218.759	302.254	296.389	419.762	307.777	184.79	390.5	410.157	185.284	312.484	135.271	278.331	274.119	289.84	379.485	104.368	437.143	272.863	308.21	240.003	276.488	176.698	114.747	239.601	134.374	372.372	168.298	141.503	225.458	170.929	303.893	60.3708	414.678	286.531	181.697	349.187	265.379	336.042	138.929	245.568	180.706	265.162	274.2	129.597	226.077	295.54	357.027	205.781	342.589	231.167	197.511	348.871	210.455	114.64	132.674	317.452	332.729	216.243	385.999	242.548	77.4841	172.581	223.348	234.842	413.376	279.543	305.519	49.6144	278.308	274.094	305.234	237.168	113.606	333.26	96.2737	331.35	282.698	60.1022	5.64944	139.288	44.3205	153.165	333.715	99.8777
110.14	214.748	204.041	48.5998	249.366	164.667	162.396	185.511	0	157.094	162.285	214.343	193.309	340.462	272.067	144.523	68.8074	208.518	214.707	163.273	220.458	286.003	184.199	286.351	242.854	255.516	269.551	179.455	116.031	242.652	269.132	80.434	336.192	77.3898	176.249	287.971	197.389	259.976	227.404	178.745	326.23	250.569	130.612	235.851	287.217	38.9565	261.864	52.3329	117.016	309.212	208.577	157.277	190.422	180.098	51.4088	211.567	135.185	144.864	135.334	250.088	207.43	224.919	214.441	26.9227	258.059	72.9743	241.053	63.4616	275.899	247.46	279.623	311.416	251.509	219.123	281.056	161.72	297.698	55.7547	183.736	260.532	254.658	113.584	266.101	195.771	183.685	299.267	80.371	292.009	299.15	120.05	236.831	294.947	149.963	296.692	5.70327	148.899	274.493	118.38	201.107	113.164	186.781	124.184	371.855	61.6845	263.707	210.592	265.904	312.109	294.819	311.259	266.521	131.446	287.837	158.829	186.801	218.627	218.922	275.571	195.361	137.304	293.14	316.874	341.118	273.459	241.116	249.893	292.947	236.969	168.358	97.0484	117.631	295.134	100.098	198.128	227.75	125.473	257.793	277.761	250.385	291.854	80.7893	318.849	170.566	325.331	251.351	213.061	132.905	225.927	237.866	290.109	259.528	285.648	178.543	221.017	93.4504	186.983	187.675	133.041	333.929	307.484	249.201	120.263	249.238	271.355	165.02	235.855	254.356	168.98	108.835	163.495	164.009	316.757	121.178	40.962	189.57	330.474	149.754	163.164	327.362	37.6719	176.989	162.86	178.804	172.192	97.6265	204.777	182.208	315.824	64.4348	299.093	76.6096	231.484	188.424	254.97	278.437	316.86	257.454	149.823	197.35	330.878	374.605	199.334	294.344	242.094	8.03644	99.9689	152.626	217.544	270.296	314.826	9.19517	308.31	290.024	226.613	135.652	72.341	191.186	345.823	215.45	278.003	157.3	32.3653	233.286	257.805	26.0614	390.165	266.107	357.163	234.783	276.506	194.003	225.055	276.623	103.614	124.937	103.139	194.39	114.09	290.275	237.671	64.6803	257.422	109.705	126.015	299.956	310.09	190.414	136.782	241.484	320.508	235.331	292.018	81.8148	295.592	255.918	257.438	99.2557	122.596	104.784	249.866	335.123	233.675	209.574	326.753	237.249	59.9596	154.606	163.394	26.9416	293.72	54.093	139.183	163.771	32.8985	291.359	140.691	187.521	21.9024	47.7737	233.633	275.158	322.145	153.864	164.143	115.884	243.431	125.949	235.294	208.795	189.535	154.536	199.856	114.79	188.732	191.122	256.341	225.194	191.695	407.332	263.734
257.11	295.621	328.513	174.706	210.121	236.245	177.044	106.015	157.094	0	307.883	307.522	169.441	197.28	262.58	114.476	216.843	52.9779	201.787	318.999	140.832	263.197	119.353	130.184	197.106	196.067	240.51	293.928	217.861	240.84	235.661	227.378	214.337	103.58	248.587	182.981	74.0892	316.952	372.304	154.768	357.012	335.514	287.704	298.466	242.556	175.507	269.17	192.945	274.102	247.095	346.253	221.106	165.693	139.395	161.751	243.288	242.802	207.157	236.59	348.518	218.324	105.137	304.62	130.488	411.66	162.174	346.503	117.511	229.412	91.586	183.582	246.425	213.716	254.921	157.616	188.693	336.773	212.844	216.988	112.163	184.037	141.18	354.957	109.329	138.263	180.283	225.842	224.964	142.065	106.515	217.886	318.266	45.0755	143.701	155.024	305.632	185.494	219.488	285.827	120.862	340.529	245.916	222.972	218.324	200.012	320.44	265.413	196.613	138.198	236.519	209.533	257.255	314.58	207.863	327.726	109.369	287.646	200.741	270.049	260.09	272.857	281.721	294.542	190.991	176.483	99.464	142.416	268.247	211.393	253.153	73.8942	226.144	83.642	272.367	278.174	159.422	325.168	156.946	282.19	139.84	153.369	251.516	264.85	259.769	403.894	366.69	288.097	313.827	84.0083	274.241	241.597	264.489	297.131	378.098	245.54	233.471	344.366	49.1439	217.849	168.929	177.876	251.182	92.1498	147.052	317.336	260.122	408.921	34.7688	115.724	15.0575	319.08	226.532	64.0201	127.659	313.367	174.493	212.554	320.145	275.887	134.61	45.9652	319.161	163.101	302.449	155.986	206.521	173.047	159.601	132.432	192.996	171.709	383.592	113.53	121.105	186.845	366.901	407.924	306.505	306.458	209.393	234.385	43.4061	188.398	85.8266	165.125	57.1306	254.159	63.7958	274.702	193.332	149.446	213.016	222.657	210.423	267.764	93.964	278.539	215.828	193.591	430.953	310.677	174.878	389.5	324.242	171.717	244.615	111.459	210.101	168.104	185.989	333.881	72.2415	354.885	260.418	257.133	162.985	316.58	86.7259	158.537	135.808	143.451	273.835	80.5794	191.672	152.106	155.073	329.416	59.4358	343.296	195.389	269.532	243.197	235.709	230.312	99.3469	145.015	97.7858	186.217	261.622	94.0819	179.118	190.296	271.337	169.674	242.796	216.214	95.1043	304.452	183.605	166.323	110.114	295.082	262.376	176.973	282.773	150.162	171.189	136.201	204.585	130.96	320.882	191.694	226.175	134.782	271.599	168.256	247.776	133.279	52.0844	247.387	10.0673	240.351	216.623	58.315	109.66	242.03	116.942	231.871	263.973	205.022
